,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,upright,width,x0,x1,y0,y1,type
1646,4.563,792.186,43,25198.866,ABCDEE+Calibri,9.000,0,char,30,9.000,0,30,783.186,True,4.563,293.090,297.653,49.734,58.734,para
1647,2.555,48.540,0,25301.100,ABCDEE+Calibri,5.040,0,char,31,5.040,0,8,43.500,True,2.555,90.024,92.579,793.380,798.420,para
1648,2.555,48.540,1,25301.100,ABCDEE+Calibri,5.040,0,char,31,5.040,0,8,43.500,True,2.555,90.024,92.579,792.000,798.420,para
1649,10.560,88.680,2,25332.889,ABCDEE+宋体,10.560,0,char,31,10.560,0,非流动负债： ,72.360,True,10.560,84.624,241.130,754.920,765.480,tbl
1650,2.387,88.680,2,25333.800,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,72.360,True,2.387,241.130,379.030,755.160,765.720,tbl
1651,2.387,88.680,2,25333.800,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,72.360,True,2.387,379.030,510.340,755.160,765.720,tbl
1652,10.560,105.020,3,25349.229,ABCDEE+宋体,10.560,0,char,31,10.560,0,保险合同准备金 ,88.680,True,10.560,84.624,241.130,738.580,749.140,tbl
1653,2.387,105.020,3,25350.140,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,88.680,True,2.387,241.130,379.030,738.820,749.380,tbl
1654,2.387,105.020,3,25350.140,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,88.680,True,2.387,379.030,510.340,738.820,749.380,tbl
1655,10.560,121.460,4,25365.669,ABCDEE+宋体,10.560,0,char,31,10.560,0,长期借款 ,105.020,True,10.560,84.624,241.130,722.140,732.700,tbl
1656,5.354,121.460,4,25366.580,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"2,003,420,612.16 ",105.020,True,5.354,241.130,379.030,722.380,732.940,tbl
1657,5.354,121.460,4,25366.580,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"1,780,100,072.16 ",105.020,True,5.354,379.030,510.340,722.380,732.940,tbl
1658,10.560,137.780,5,25381.989,ABCDEE+宋体,10.560,0,char,31,10.560,0,应付债券 ,121.460,True,10.560,84.624,241.130,705.820,716.380,tbl
1659,5.354,137.780,5,25382.900,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"272,646,604.70 ",121.460,True,5.354,241.130,379.030,706.060,716.620,tbl
1660,2.387,137.780,5,25382.900,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,121.460,True,2.387,379.030,510.340,706.060,716.620,tbl
1661,10.560,154.100,6,25398.309,ABCDEE+宋体,10.560,0,char,31,10.560,0,其中：优先股 ,137.780,True,10.560,84.624,241.130,689.500,700.060,tbl
1662,2.387,154.100,6,25399.220,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,137.780,True,2.387,241.130,379.030,689.740,700.300,tbl
1663,2.387,154.100,6,25399.220,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,137.780,True,2.387,379.030,510.340,689.740,700.300,tbl
1664,10.560,170.420,7,25414.629,ABCDEE+宋体,10.560,0,char,31,10.560,0,永续债 ,154.100,True,10.560,84.624,241.130,673.180,683.740,tbl
1665,2.387,170.420,7,25415.540,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,154.100,True,2.387,241.130,379.030,673.420,683.980,tbl
1666,2.387,170.420,7,25415.540,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,154.100,True,2.387,379.030,510.340,673.420,683.980,tbl
1667,10.560,186.860,8,25431.069,ABCDEE+宋体,10.560,0,char,31,10.560,0,租赁负债 ,170.420,True,10.560,84.624,241.130,656.740,667.300,tbl
1668,2.387,186.860,8,25431.980,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,170.420,True,2.387,241.130,379.030,656.980,667.540,tbl
1669,2.387,186.860,8,25431.980,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,170.420,True,2.387,379.030,510.340,656.980,667.540,tbl
1670,10.560,203.180,9,25447.389,ABCDEE+宋体,10.560,0,char,31,10.560,0,长期应付款 ,186.860,True,10.560,84.624,241.130,640.420,650.980,tbl
1671,5.354,203.180,9,25448.300,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"373,916,727.68 ",186.860,True,5.354,241.130,379.030,640.660,651.220,tbl
1672,5.354,203.180,9,25448.300,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"83,098,516.19 ",186.860,True,5.354,379.030,510.340,640.660,651.220,tbl
1673,10.560,219.500,10,25463.709,ABCDEE+宋体,10.560,0,char,31,10.560,0,长期应付职工薪酬 ,203.180,True,10.560,84.624,241.130,624.100,634.660,tbl
1674,2.387,219.500,10,25464.620,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,203.180,True,2.387,241.130,379.030,624.340,634.900,tbl
1675,2.387,219.500,10,25464.620,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,203.180,True,2.387,379.030,510.340,624.340,634.900,tbl
1676,10.560,235.820,11,25480.029,ABCDEE+宋体,10.560,0,char,31,10.560,0,预计负债 ,219.500,True,10.560,84.624,241.130,607.780,618.340,tbl
1677,2.387,235.820,11,25480.940,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,219.500,True,2.387,241.130,379.030,608.020,618.580,tbl
1678,2.387,235.820,11,25480.940,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,219.500,True,2.387,379.030,510.340,608.020,618.580,tbl
1679,10.560,252.260,12,25496.469,ABCDEE+宋体,10.560,0,char,31,10.560,0,递延收益 ,235.820,True,10.560,84.624,241.130,591.340,601.900,tbl
1680,2.387,252.260,12,25497.380,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,235.820,True,2.387,241.130,379.030,591.580,602.140,tbl
1681,2.387,252.260,12,25497.380,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,235.820,True,2.387,379.030,510.340,591.580,602.140,tbl
1682,10.560,268.580,13,25512.789,ABCDEE+宋体,10.560,0,char,31,10.560,0,递延所得税负债 ,252.260,True,10.560,84.624,241.130,575.020,585.580,tbl
1683,2.387,268.580,13,25513.700,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,252.260,True,2.387,241.130,379.030,575.260,585.820,tbl
1684,2.387,268.580,13,25513.700,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,252.260,True,2.387,379.030,510.340,575.260,585.820,tbl
1685,10.560,284.930,14,25529.109,ABCDEE+宋体,10.560,0,char,31,10.560,0,其他非流动负债 ,268.580,True,10.560,84.624,241.130,558.700,569.260,tbl
1686,2.387,284.930,14,25530.020,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,268.580,True,2.387,241.130,379.030,558.940,569.500,tbl
1687,2.387,284.930,14,25530.020,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,268.580,True,2.387,379.030,510.340,558.940,569.500,tbl
1688,10.560,301.250,15,25545.459,ABCDEE+宋体,10.560,0,char,31,10.560,0,非流动负债合计 ,284.930,True,10.560,84.624,241.130,542.350,552.910,tbl
1689,5.354,301.250,15,25546.370,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"2,649,983,944.54 ",284.930,True,5.354,241.130,379.030,542.590,553.150,tbl
1690,5.354,301.250,15,25546.370,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"1,863,198,588.35 ",284.930,True,5.354,379.030,510.340,542.590,553.150,tbl
1691,10.560,317.690,16,25561.899,ABCDEE+宋体,10.560,0,char,31,10.560,0,负债合计 ,301.250,True,10.560,84.624,241.130,525.910,536.470,tbl
1692,5.354,317.690,16,25562.810,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"4,418,717,392.16 ",301.250,True,5.354,241.130,379.030,526.150,536.710,tbl
1693,5.354,317.690,16,25562.810,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"3,499,867,971.18 ",301.250,True,5.354,379.030,510.340,526.150,536.710,tbl
1694,10.560,334.010,17,25578.219,ABCDEE+宋体,10.560,0,char,31,10.560,0,所有者权益（或股东权益）： ,317.690,True,10.560,84.624,241.130,509.590,520.150,tbl
1695,2.387,334.010,17,25579.130,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,317.690,True,2.387,241.130,379.030,509.830,520.390,tbl
1696,2.387,334.010,17,25579.130,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,317.690,True,2.387,379.030,510.340,509.830,520.390,tbl
1697,10.560,350.330,18,25594.539,ABCDEE+宋体,10.560,0,char,31,10.560,0,实收资本（或股本） ,334.010,True,10.560,84.624,241.130,493.270,503.830,tbl
1698,5.354,350.330,18,25595.450,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"395,450,000.00 ",334.010,True,5.354,241.130,379.030,493.510,504.070,tbl
1699,5.354,350.330,18,25595.450,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"390,000,000.00 ",334.010,True,5.354,379.030,510.340,493.510,504.070,tbl
1700,10.560,366.650,19,25610.859,ABCDEE+宋体,10.560,0,char,31,10.560,0,其他权益工具 ,350.330,True,10.560,84.624,241.130,476.950,487.510,tbl
1701,2.387,366.650,19,25611.770,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,350.330,True,2.387,241.130,379.030,477.190,487.750,tbl
1702,2.387,366.650,19,25611.770,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,350.330,True,2.387,379.030,510.340,477.190,487.750,tbl
1703,10.560,383.090,20,25627.299,ABCDEE+宋体,10.560,0,char,31,10.560,0,其中：优先股 ,366.650,True,10.560,84.624,241.130,460.510,471.070,tbl
1704,2.387,383.090,20,25628.210,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,366.650,True,2.387,241.130,379.030,460.750,471.310,tbl
1705,2.387,383.090,20,25628.210,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,366.650,True,2.387,379.030,510.340,460.750,471.310,tbl
1706,10.560,399.410,21,25643.619,ABCDEE+宋体,10.560,0,char,31,10.560,0,永续债 ,383.090,True,10.560,84.624,241.130,444.190,454.750,tbl
1707,2.387,399.410,21,25644.530,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,383.090,True,2.387,241.130,379.030,444.430,454.990,tbl
1708,2.387,399.410,21,25644.530,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,383.090,True,2.387,379.030,510.340,444.430,454.990,tbl
1709,10.560,415.730,22,25659.939,ABCDEE+宋体,10.560,0,char,31,10.560,0,资本公积 ,399.410,True,10.560,84.624,241.130,427.870,438.430,tbl
1710,5.354,415.730,22,25660.850,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"6,907,264,328.60 ",399.410,True,5.354,241.130,379.030,428.110,438.670,tbl
1711,5.354,415.730,22,25660.850,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"7,023,973,071.03 ",399.410,True,5.354,379.030,510.340,428.110,438.670,tbl
1712,10.560,432.050,23,25676.259,ABCDEE+宋体,10.560,0,char,31,10.560,0,减：库存股 ,415.730,True,10.560,84.624,241.130,411.550,422.110,tbl
1713,2.387,432.050,23,25677.170,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,415.730,True,2.387,241.130,379.030,411.790,422.350,tbl
1714,2.387,432.050,23,25677.170,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,415.730,True,2.387,379.030,510.340,411.790,422.350,tbl
1715,10.560,448.490,24,25692.699,ABCDEE+宋体,10.560,0,char,31,10.560,0,其他综合收益 ,432.050,True,10.560,84.624,241.130,395.110,405.670,tbl
1716,2.387,448.490,24,25693.610,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,432.050,True,2.387,241.130,379.030,395.350,405.910,tbl
1717,2.387,448.490,24,25693.610,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,432.050,True,2.387,379.030,510.340,395.350,405.910,tbl
1718,10.560,464.810,25,25709.019,ABCDEE+宋体,10.560,0,char,31,10.560,0,专项储备 ,448.490,True,10.560,84.624,241.130,378.790,389.350,tbl
1719,2.387,464.810,25,25709.930,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,448.490,True,2.387,241.130,379.030,379.030,389.590,tbl
1720,2.387,464.810,25,25709.930,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,448.490,True,2.387,379.030,510.340,379.030,389.590,tbl
1721,10.560,481.150,26,25725.359,ABCDEE+宋体,10.560,0,char,31,10.560,0,盈余公积 ,464.810,True,10.560,84.624,241.130,362.450,373.010,tbl
1722,5.354,481.150,26,25726.270,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"66,860,130.49 ",464.810,True,5.354,241.130,379.030,362.690,373.250,tbl
1723,5.354,481.150,26,25726.270,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"58,300,141.94 ",464.810,True,5.354,379.030,510.340,362.690,373.250,tbl
1724,10.560,497.470,27,25741.679,ABCDEE+宋体,10.560,0,char,31,10.560,0,一般风险准备 ,481.150,True,10.560,84.624,241.130,346.130,356.690,tbl
1725,2.387,497.470,27,25742.590,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,481.150,True,2.387,241.130,379.030,346.370,356.930,tbl
1726,2.387,497.470,27,25742.590,ABCDEE+Calibri,10.560,0,char,31,10.560,0, ,481.150,True,2.387,379.030,510.340,346.370,356.930,tbl
1727,10.560,513.910,28,25758.119,ABCDEE+宋体,10.560,0,char,31,10.560,0,未分配利润 ,497.470,True,10.560,84.624,241.130,329.690,340.250,tbl
1728,5.354,513.910,28,25759.030,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"663,184,382.51 ",497.470,True,5.354,241.130,379.030,329.930,340.490,tbl
1729,5.354,513.910,28,25759.030,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"556,221,203.86 ",497.470,True,5.354,379.030,510.340,329.930,340.490,tbl
1730,10.560,545.830,29,25774.439,ABCDEE+宋体,10.560,0,char,31,10.560,0,归属于母公司所有者权益（或股东权益）合计 ,513.910,True,10.560,84.624,241.130,297.770,325.081,tbl
1731,5.354,545.830,29,25775.350,ABCDEE+Calibri,10.560,0,char,31,10.560,0," 8,032,758,841.60 ",513.910,True,2.387,241.130,379.030,313.610,324.170,tbl
1732,5.354,545.830,29,25775.350,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"8,028,494,416.83 ",513.910,True,5.354,379.030,510.340,313.610,324.170,tbl
1733,10.560,562.150,30,25806.359,ABCDEE+宋体,10.560,0,char,31,10.560,0,少数股东权益 ,545.830,True,10.560,84.624,241.130,281.450,292.010,tbl
1734,5.354,562.150,30,25807.270,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"8,520,845.68 ",545.830,True,5.354,241.130,379.030,281.690,292.250,tbl
1735,5.354,562.150,30,25807.270,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"18,504,706.85 ",545.830,True,5.354,379.030,510.340,281.690,292.250,tbl
1736,10.560,594.070,31,25822.679,ABCDEE+宋体,10.560,0,char,31,10.560,0,所有者权益（或股东益）合计 ,562.150,True,10.560,84.624,241.130,249.530,276.841,tbl
1737,5.354,594.070,31,25823.590,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"8,041,279,687.28 ",562.150,True,5.354,241.130,379.030,265.370,275.930,tbl
1738,5.354,594.070,31,25823.590,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"8,046,999,123.68 ",562.150,True,5.354,379.030,510.340,265.370,275.930,tbl
1739,10.560,626.110,32,25854.719,ABCDEE+宋体,10.560,0,char,31,10.560,0,负债和所有者权益（或股东权益）总计 ,594.070,True,10.560,84.624,241.130,217.490,244.801,tbl
1740,5.354,626.110,32,25855.630,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"12,459,997,079.44 ",594.070,True,5.354,241.130,379.030,233.330,243.890,tbl
1741,5.354,626.110,32,25855.630,ABCDEE+Calibri,10.560,0,char,31,10.560,0,"11,546,867,094.86 ",594.070,True,5.354,379.030,510.340,233.330,243.890,tbl
1742,10.560,655.199,33,25902.239,ABCDEE+宋体,10.560,0,char,31,10.560,0,法定代表人：普金 主管会计工作负责人：王兵 会计机构负责人：任颖秋,644.639,True,10.560,90.024,321.170,185.570,196.130,para
1743,10.560,686.429,34,25933.469,ABCDEE+宋体,10.560,0,char,31,10.560,0,母公司资产负债表,675.869,True,10.560,255.530,266.090,154.340,164.900,para
1744,5.354,702.029,35,25949.069,ABCDEE+Calibri,10.560,0,char,31,10.560,0,2020年12月31日,691.469,True,5.354,254.090,341.450,138.740,150.451,para
1745,10.560,717.629,36,25964.669,ABCDEE+宋体,10.560,0,char,31,10.560,0,编制单位:开远市兴远开发投资集团有限公司,707.069,True,10.560,90.024,100.584,123.140,133.700,para
1746,2.387,733.229,37,25980.269,ABCDEE+Calibri,10.560,0,char,31,10.560,0,单位:元  币种:人民币,722.669,True,2.387,405.310,460.750,107.540,118.100,para
1747,10.560,752.376,38,25996.585,ABCDEE+宋体,10.560,0,char,31,10.560,0,项目 ,736.060,True,10.560,84.624,241.130,91.224,101.784,tbl
1748,10.560,752.376,38,25996.585,"ABCDEE+Calibri,Bold",10.560,0,char,31,10.560,0,2020年12月31日 ,736.060,True,5.354,241.130,379.030,91.224,102.935,tbl
1749,10.560,752.376,38,25996.585,"ABCDEE+Calibri,Bold",10.560,0,char,31,10.560,0,2019年12月31日 ,736.060,True,5.354,379.030,510.340,91.224,102.935,tbl
1750,10.560,768.816,39,26012.905,ABCDEE+宋体,10.560,0,char,31,10.560,0,流动资产： ,752.376,True,10.560,84.624,241.130,74.904,85.464,tbl
1751,2.387,768.816,39,26013.816,"ABCDEE+Calibri,Bold",10.560,0,char,31,10.560,0, ,752.376,True,2.387,241.130,379.030,75.144,85.704,tbl
1752,2.387,768.816,39,26013.816,"ABCDEE+Calibri,Bold",10.560,0,char,31,10.560,0, ,752.376,True,2.387,379.030,510.340,75.144,85.704,tbl
1753,4.563,792.186,40,26040.786,ABCDEE+Calibri,9.000,0,char,31,9.000,0,31,783.186,True,4.563,293.090,297.653,49.734,58.734,para
1754,2.555,48.540,0,26143.020,ABCDEE+Calibri,5.040,0,char,32,5.040,0,8,43.500,True,2.555,90.024,92.579,793.380,798.420,para
1755,2.555,48.540,1,26143.020,ABCDEE+Calibri,5.040,0,char,32,5.040,0,8,43.500,True,2.555,90.024,92.579,792.000,798.420,para
1756,10.560,88.680,2,26174.809,ABCDEE+宋体,10.560,0,char,32,10.560,0,货币资金 ,72.360,True,10.560,84.624,241.130,754.920,765.480,tbl
1757,5.354,88.680,2,26175.720,ABCDEE+Calibri,10.560,0,char,32,10.560,0,"130,617,912.91 ",72.360,True,5.354,241.130,379.030,755.160,765.720,tbl
1758,5.354,88.680,2,26175.720,ABCDEE+Calibri,10.560,0,char,32,10.560,0,"62,174,240.33 ",72.360,True,5.354,379.030,510.340,755.160,765.720,tbl
1759,10.560,105.020,3,26191.149,ABCDEE+宋体,10.560,0,char,32,10.560,0,交易性金融资产 ,88.680,True,10.560,84.624,241.130,738.580,749.140,tbl
1760,2.387,105.020,3,26192.060,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,88.680,True,2.387,241.130,379.030,738.820,749.380,tbl
1761,2.387,105.020,3,26192.060,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,88.680,True,2.387,379.030,510.340,738.820,749.380,tbl
1762,10.560,137.060,4,26207.589,ABCDEE+宋体,10.560,0,char,32,10.560,0,以公允价值计量且其变动计入当期损益的金融资产 ,105.020,True,10.560,84.624,241.130,706.540,733.851,tbl
1763,2.387,137.060,4,26208.500,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,105.020,True,2.387,241.130,379.030,722.380,732.940,tbl
1764,2.387,137.060,4,26208.500,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,105.020,True,2.387,379.030,510.340,722.380,732.940,tbl
1765,10.560,153.380,5,26239.509,ABCDEE+宋体,10.560,0,char,32,10.560,0,衍生金融资产 ,137.060,True,10.560,84.624,241.130,690.220,700.780,tbl
1766,2.387,153.380,5,26240.420,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,137.060,True,2.387,241.130,379.030,690.460,701.020,tbl
1767,2.387,153.380,5,26240.420,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,137.060,True,2.387,379.030,510.340,690.460,701.020,tbl
1768,10.560,169.700,6,26255.829,ABCDEE+宋体,10.560,0,char,32,10.560,0,应收票据 ,153.380,True,10.560,84.624,241.130,673.900,684.460,tbl
1769,2.387,169.700,6,26256.740,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,153.380,True,2.387,241.130,379.030,674.140,684.700,tbl
1770,2.387,169.700,6,26256.740,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,153.380,True,2.387,379.030,510.340,674.140,684.700,tbl
1771,10.560,186.020,7,26272.149,ABCDEE+宋体,10.560,0,char,32,10.560,0,应收账款 ,169.700,True,10.560,84.624,241.130,657.580,668.140,tbl
1772,5.354,186.020,7,26273.060,ABCDEE+Calibri,10.560,0,char,32,10.560,0,"1,739,604,759.51 ",169.700,True,5.354,241.130,379.030,657.820,668.380,tbl
1773,5.354,186.020,7,26273.060,ABCDEE+Calibri,10.560,0,char,32,10.560,0,"809,117,772.82 ",169.700,True,5.354,379.030,510.340,657.820,668.380,tbl
1774,10.560,202.460,8,26288.589,ABCDEE+宋体,10.560,0,char,32,10.560,0,应收款项融资 ,186.020,True,10.560,84.624,241.130,641.140,651.700,tbl
1775,2.387,202.460,8,26289.500,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,186.020,True,2.387,241.130,379.030,641.380,651.940,tbl
1776,2.387,202.460,8,26289.500,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,186.020,True,2.387,379.030,510.340,641.380,651.940,tbl
1777,10.560,218.780,9,26304.909,ABCDEE+宋体,10.560,0,char,32,10.560,0,预付款项 ,202.460,True,10.560,84.624,241.130,624.820,635.380,tbl
1778,5.354,218.780,9,26305.820,ABCDEE+Calibri,10.560,0,char,32,10.560,0,"1,925,220.00 ",202.460,True,5.354,241.130,379.030,625.060,635.620,tbl
1779,2.387,218.780,9,26305.820,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,202.460,True,2.387,379.030,510.340,625.060,635.620,tbl
1780,10.560,235.100,10,26321.229,ABCDEE+宋体,10.560,0,char,32,10.560,0,其他应收款 ,218.780,True,10.560,84.624,241.130,608.500,619.060,tbl
1781,5.354,235.100,10,26322.140,ABCDEE+Calibri,10.560,0,char,32,10.560,0,"3,438,300,710.82 ",218.780,True,5.354,241.130,379.030,608.740,619.300,tbl
1782,5.354,235.100,10,26322.140,ABCDEE+Calibri,10.560,0,char,32,10.560,0,"1,028,752,799.88 ",218.780,True,5.354,379.030,510.340,608.740,619.300,tbl
1783,10.560,251.420,11,26337.549,ABCDEE+宋体,10.560,0,char,32,10.560,0,其中：应收利息 ,235.100,True,10.560,84.624,241.130,592.180,602.740,tbl
1784,2.387,251.420,11,26338.460,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,235.100,True,2.387,241.130,379.030,592.420,602.980,tbl
1785,2.387,251.420,11,26338.460,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,235.100,True,2.387,379.030,510.340,592.420,602.980,tbl
1786,10.560,267.860,12,26353.989,ABCDEE+宋体,10.560,0,char,32,10.560,0,应收股利 ,251.420,True,10.560,84.624,241.130,575.740,586.300,tbl
1787,2.387,267.860,12,26354.900,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,251.420,True,2.387,241.130,379.030,575.980,586.540,tbl
1788,2.387,267.860,12,26354.900,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,251.420,True,2.387,379.030,510.340,575.980,586.540,tbl
1789,10.560,284.210,13,26370.309,ABCDEE+宋体,10.560,0,char,32,10.560,0,存货 ,267.860,True,10.560,84.624,241.130,559.420,569.980,tbl
1790,5.354,284.210,13,26371.220,ABCDEE+Calibri,10.560,0,char,32,10.560,0,"2,690,866,487.36 ",267.860,True,5.354,241.130,379.030,559.660,570.220,tbl
1791,5.354,284.210,13,26371.220,ABCDEE+Calibri,10.560,0,char,32,10.560,0,"2,681,593,644.26 ",267.860,True,5.354,379.030,510.340,559.660,570.220,tbl
1792,10.560,300.530,14,26386.659,ABCDEE+宋体,10.560,0,char,32,10.560,0,合同资产 ,284.210,True,10.560,84.624,241.130,543.070,553.630,tbl
1793,2.387,300.530,14,26387.570,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,284.210,True,2.387,241.130,379.030,543.310,553.870,tbl
1794,2.387,300.530,14,26387.570,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,284.210,True,2.387,379.030,510.340,543.310,553.870,tbl
1795,10.560,316.850,15,26402.979,ABCDEE+宋体,10.560,0,char,32,10.560,0,持有待售资产 ,300.530,True,10.560,84.624,241.130,526.750,537.310,tbl
1796,2.387,316.850,15,26403.890,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,300.530,True,2.387,241.130,379.030,526.990,537.550,tbl
1797,2.387,316.850,15,26403.890,ABCDEE+Calibri,10.560,0,char,32,10.560,0, ,300.530,True,2.387,379.030,510.340,526.990,537.550,tbl
1798,10.560,333.290,16,26419.419,ABCDEE+宋体,10.560,0,char,32,10.560,0,一年内到期的非流动资产 ,316.850,True,10.560,84.624,241.130,510.310,520.870,tbl
